client_id,client_name,source_amount,fee_pct,expected_net_amount
C035669,Client 35669,43073.99,0.02,42212.51
C035670,Client 35670,22363.77,0.02,21916.49
C035671,Client 35671,7530.73,0.02,7380.12
C035672,Client 35672,26441.85,0.02,25913.01
C035673,Client 35673,25510.48,0.02,25000.27
C035674,Client 35674,9131.35,0.02,8948.72
C035675,Client 35675,22384.42,0.02,21936.73
C035676,Client 35676,19501.95,0.02,19111.91
C035677,Client 35677,15704.24,0.02,15390.16
C035678,Client 35678,40985.22,0.02,40165.52
C035679,Client 35679,31955.45,0.02,31316.34
C035680,Client 35680,26256.51,0.02,25731.38
C035681,Client 35681,21565.09,0.02,21133.79
C035682,Client 35682,43456.24,0.02,42587.12
C035683,Client 35683,39862.80,0.02,39065.54
C035684,Client 35684,41960.12,0.02,41120.92
C035685,Client 35685,37156.45,0.02,36413.32
C035686,Client 35686,25660.21,0.02,25147.01
C035687,Client 35687,8193.92,0.02,8030.04
C035688,Client 35688,14578.71,0.02,14287.14
C035689,Client 35689,24458.34,0.02,23969.17
C035690,Client 35690,9066.49,0.02,8885.16
C035691,Client 35691,46463.37,0.02,45534.10
C035692,Client 35692,45386.60,0.02,44478.87
C035693,Client 35693,21932.00,0.02,21493.36
C035694,Client 35694,36062.06,0.02,35340.82
C035695,Client 35695,6785.39,0.02,6649.68
C035696,Client 35696,32846.27,0.02,32189.34
C035697,Client 35697,2118.16,0.02,2075.80
C035698,Client 35698,25173.28,0.02,24669.81
C035699,Client 35699,48731.27,0.02,47756.64
C035700,Client 35700,38037.03,0.02,37276.29
C035701,Client 35701,41506.67,0.02,40676.54
C035702,Client 35702,26206.02,0.02,25681.90
C035703,Client 35703,46699.72,0.02,45765.73
C035704,Client 35704,14581.25,0.02,14289.62
C035705,Client 35705,30998.61,0.02,30378.64
C035706,Client 35706,43639.79,0.02,42766.99
C035707,Client 35707,45376.17,0.02,44468.65
C035708,Client 35708,696.09,0.02,682.17
C035709,Client 35709,31491.74,0.02,30861.91
C035710,Client 35710,7268.68,0.02,7123.31
C035711,Client 35711,37355.00,0.02,36607.90
C035712,Client 35712,27591.65,0.02,27039.82
C035713,Client 35713,4118.51,0.02,4036.14
C035714,Client 35714,28537.37,0.02,27966.62
C035715,Client 35715,14150.50,0.02,13867.49
C035716,Client 35716,3688.57,0.02,3614.80
C035717,Client 35717,19907.96,0.02,19509.80
C035718,Client 35718,35338.97,0.02,34632.19
C035719,Client 35719,28280.15,0.02,27714.55
C035720,Client 35720,20697.85,0.02,20283.89
C035721,Client 35721,31281.62,0.02,30655.99
C035722,Client 35722,29624.09,0.02,29031.61
C035723,Client 35723,14065.03,0.02,13783.73
C035724,Client 35724,27300.75,0.02,26754.74
C035725,Client 35725,33603.27,0.02,32931.20
C035726,Client 35726,23473.92,0.02,23004.44
C035727,Client 35727,33547.91,0.02,32876.95
C035728,Client 35728,29999.74,0.02,29399.75
C035729,Client 35729,35936.01,0.02,35217.29
C035730,Client 35730,28812.03,0.02,28235.79
C035731,Client 35731,16151.75,0.02,15828.72
C035732,Client 35732,18700.99,0.02,18326.97
C035733,Client 35733,2733.43,0.02,2678.76
C035734,Client 35734,42222.23,0.02,41377.79
C035735,Client 35735,32553.85,0.02,31902.77
C035736,Client 35736,43464.06,0.02,42594.78
C035737,Client 35737,1226.44,0.02,1201.91
C035738,Client 35738,12149.78,0.02,11906.78
C035739,Client 35739,2302.47,0.02,2256.42
C035740,Client 35740,4653.20,0.02,4560.14
C035741,Client 35741,32780.33,0.02,32124.72
C035742,Client 35742,10965.34,0.02,10746.03
C035743,Client 35743,26428.17,0.02,25899.61
C035744,Client 35744,7028.87,0.02,6888.29
C035745,Client 35745,39097.72,0.02,38315.77
C035746,Client 35746,48674.08,0.02,47700.60
C035747,Client 35747,27944.19,0.02,27385.31
C035748,Client 35748,47690.60,0.02,46736.79
C035749,Client 35749,28098.82,0.02,27536.84
C035750,Client 35750,24837.32,0.02,24340.57
C035751,Client 35751,11342.37,0.02,11115.52
C035752,Client 35752,29402.96,0.02,28814.90
C035753,Client 35753,30707.51,0.02,30093.36
C035754,Client 35754,29105.36,0.02,28523.25
C035755,Client 35755,23159.80,0.02,22696.60
C035756,Client 35756,22572.39,0.02,22120.94
C035757,Client 35757,6363.29,0.02,6236.02
C035758,Client 35758,1297.48,0.02,1271.53
C035759,Client 35759,36434.41,0.02,35705.72
C035760,Client 35760,25772.79,0.02,25257.33
C035761,Client 35761,41194.37,0.02,40370.48
C035762,Client 35762,5779.16,0.02,5663.58
C035763,Client 35763,40852.14,0.02,40035.10
C035764,Client 35764,42247.74,0.02,41402.79
C035765,Client 35765,23877.78,0.02,23400.22
C035766,Client 35766,794.33,0.02,778.44
C035767,Client 35767,5759.54,0.02,5644.35
C035768,Client 35768,44550.58,0.02,43659.57
C035769,Client 35769,40143.09,0.02,39340.23
C035770,Client 35770,42646.50,0.02,41793.57
C035771,Client 35771,25599.40,0.02,25087.41
C035772,Client 35772,9464.72,0.02,9275.43
C035773,Client 35773,24441.00,0.02,23952.18
C035774,Client 35774,40729.88,0.02,39915.28
C035775,Client 35775,40536.38,0.02,39725.65
C035776,Client 35776,17473.14,0.02,17123.68
C035777,Client 35777,42703.23,0.02,41849.17
C035778,Client 35778,45784.55,0.02,44868.86
C035779,Client 35779,45955.84,0.02,45036.72
C035780,Client 35780,24879.68,0.02,24382.09
C035781,Client 35781,31257.21,0.02,30632.07
C035782,Client 35782,14775.37,0.02,14479.86
C035783,Client 35783,39949.49,0.02,39150.50
C035784,Client 35784,17004.10,0.02,16664.02
C035785,Client 35785,16905.16,0.02,16567.06
C035786,Client 35786,27501.18,0.02,26951.16
C035787,Client 35787,4034.04,0.02,3953.36
C035788,Client 35788,37298.59,0.02,36552.62
C035789,Client 35789,20634.80,0.02,20222.10
C035790,Client 35790,2654.86,0.02,2601.76
C035791,Client 35791,27113.12,0.02,26570.86
C035792,Client 35792,44283.22,0.02,43397.56
C035793,Client 35793,1355.89,0.02,1328.77
C035794,Client 35794,27230.05,0.02,26685.45
C035795,Client 35795,49471.85,0.02,48482.41
C035796,Client 35796,10446.53,0.02,10237.60
C035797,Client 35797,18175.63,0.02,17812.12
C035798,Client 35798,28542.07,0.02,27971.23
C035799,Client 35799,18890.42,0.02,18512.61
C035800,Client 35800,9813.84,0.02,9617.56
C035801,Client 35801,15811.03,0.02,15494.81
C035802,Client 35802,15301.50,0.02,14995.47
C035803,Client 35803,22312.48,0.02,21866.23
C035804,Client 35804,42115.57,0.02,41273.26
C035805,Client 35805,30654.65,0.02,30041.56
C035806,Client 35806,40114.43,0.02,39312.14
C035807,Client 35807,38523.14,0.02,37752.68
C035808,Client 35808,10227.72,0.02,10023.17
C035809,Client 35809,24925.90,0.02,24427.38
C035810,Client 35810,6555.64,0.02,6424.53
C035811,Client 35811,28386.43,0.02,27818.70
C035812,Client 35812,23707.15,0.02,23233.01
C035813,Client 35813,1877.19,0.02,1839.65
C035814,Client 35814,16414.19,0.02,16085.91
C035815,Client 35815,29142.81,0.02,28559.95
C035816,Client 35816,45762.79,0.02,44847.53
C035817,Client 35817,19310.07,0.02,18923.87
C035818,Client 35818,46870.29,0.02,45932.88
C035819,Client 35819,306.56,0.02,300.43
C035820,Client 35820,7416.94,0.02,7268.60
C035821,Client 35821,27135.49,0.02,26592.78
C035822,Client 35822,18411.60,0.02,18043.37
C035823,Client 35823,7082.73,0.02,6941.08
C035824,Client 35824,38129.63,0.02,37367.04
C035825,Client 35825,42873.00,0.02,42015.54
C035826,Client 35826,25581.69,0.02,25070.06
C035827,Client 35827,2056.43,0.02,2015.30
C035828,Client 35828,44440.74,0.02,43551.93
C035829,Client 35829,40734.58,0.02,39919.89
C035830,Client 35830,40341.13,0.02,39534.31
C035831,Client 35831,3290.85,0.02,3225.03
C035832,Client 35832,3825.41,0.02,3748.90
C035833,Client 35833,6436.44,0.02,6307.71
C035834,Client 35834,17016.28,0.02,16675.95
C035835,Client 35835,27996.94,0.02,27437.00
C035836,Client 35836,12778.17,0.02,12522.61
C035837,Client 35837,33324.14,0.02,32657.66
C035838,Client 35838,44824.47,0.02,43927.98
C035839,Client 35839,41858.19,0.02,41021.03
C035840,Client 35840,18006.17,0.02,17646.05
C035841,Client 35841,5721.08,0.02,5606.66
C035842,Client 35842,197.37,0.02,193.42
C035843,Client 35843,18252.94,0.02,17887.88
C035844,Client 35844,19747.26,0.02,19352.31
C035845,Client 35845,24371.95,0.02,23884.51
C035846,Client 35846,37262.86,0.02,36517.60
C035847,Client 35847,6724.04,0.02,6589.56
C035848,Client 35848,25974.82,0.02,25455.32
C035849,Client 35849,26774.00,0.02,26238.52
C035850,Client 35850,3933.52,0.02,3854.85
C035851,Client 35851,26492.43,0.02,25962.58
C035852,Client 35852,47443.12,0.02,46494.26
C035853,Client 35853,19471.69,0.02,19082.26
C035854,Client 35854,39191.73,0.02,38407.90
C035855,Client 35855,38520.11,0.02,37749.71
C035856,Client 35856,25744.13,0.02,25229.25
C035857,Client 35857,36184.46,0.02,35460.77
C035858,Client 35858,8751.46,0.02,8576.43
C035859,Client 35859,5402.53,0.02,5294.48
C035860,Client 35860,8431.26,0.02,8262.63
C035861,Client 35861,29291.94,0.02,28706.10
C035862,Client 35862,21054.86,0.02,20633.76
C035863,Client 35863,32233.45,0.02,31588.78
C035864,Client 35864,24549.50,0.02,24058.51
C035865,Client 35865,9279.73,0.02,9094.14
C035866,Client 35866,43805.50,0.02,42929.39
C035867,Client 35867,12661.91,0.02,12408.67
C035868,Client 35868,43164.16,0.02,42300.88
C035869,Client 35869,12924.34,0.02,12665.85
C035870,Client 35870,9523.87,0.02,9333.39
C035871,Client 35871,2722.56,0.02,2668.11
C035872,Client 35872,22282.51,0.02,21836.86
C035873,Client 35873,14126.34,0.02,13843.81
C035874,Client 35874,9082.87,0.02,8901.21
C035875,Client 35875,14740.45,0.02,14445.64
C035876,Client 35876,16663.73,0.02,16330.46
C035877,Client 35877,42483.42,0.02,41633.75
C035878,Client 35878,2289.23,0.02,2243.45
C035879,Client 35879,15397.45,0.02,15089.50
C035880,Client 35880,22566.02,0.02,22114.70
C035881,Client 35881,12977.57,0.02,12718.02
C035882,Client 35882,45311.61,0.02,44405.38
C035883,Client 35883,39867.38,0.02,39070.03
C035884,Client 35884,47013.86,0.02,46073.58
C035885,Client 35885,44945.65,0.02,44046.74
C035886,Client 35886,33526.29,0.02,32855.76
C035887,Client 35887,20480.06,0.02,20070.46
C035888,Client 35888,15438.43,0.02,15129.66
C035889,Client 35889,4961.39,0.02,4862.16
C035890,Client 35890,41427.92,0.02,40599.36
C035891,Client 35891,34891.23,0.02,34193.41
C035892,Client 35892,24275.21,0.02,23789.71
C035893,Client 35893,33711.48,0.02,33037.25
C035894,Client 35894,46487.42,0.02,45557.67
C035895,Client 35895,26041.19,0.02,25520.37
C035896,Client 35896,9840.36,0.02,9643.55
C035897,Client 35897,21824.53,0.02,21388.04
C035898,Client 35898,43870.34,0.02,42992.93
C035899,Client 35899,49663.26,0.02,48669.99
C035900,Client 35900,17501.89,0.02,17151.85
C035901,Client 35901,8683.12,0.02,8509.46
C035902,Client 35902,42530.37,0.02,41679.76
C035903,Client 35903,27824.07,0.02,27267.59
C035904,Client 35904,35869.46,0.02,35152.07
C035905,Client 35905,21468.90,0.02,21039.52
C035906,Client 35906,34456.63,0.02,33767.50
C035907,Client 35907,12953.52,0.02,12694.45
C035908,Client 35908,12847.57,0.02,12590.62
C035909,Client 35909,32501.39,0.02,31851.36
C035910,Client 35910,12917.18,0.02,12658.84
C035911,Client 35911,27838.15,0.02,27281.39
C035912,Client 35912,28731.61,0.02,28156.98
C035913,Client 35913,20855.20,0.02,20438.10
C035914,Client 35914,11865.38,0.02,11628.07
C035915,Client 35915,24250.97,0.02,23765.95
C035916,Client 35916,14341.18,0.02,14054.36
C035917,Client 35917,3243.68,0.02,3178.81
C035918,Client 35918,37890.60,0.02,37132.79
C035919,Client 35919,9975.54,0.02,9776.03
C035920,Client 35920,13036.42,0.02,12775.69
C035921,Client 35921,43577.07,0.02,42705.53
C035922,Client 35922,35510.15,0.02,34799.95
C035923,Client 35923,9489.00,0.02,9299.22
C035924,Client 35924,40394.59,0.02,39586.70
C035925,Client 35925,39455.11,0.02,38666.01
C035926,Client 35926,48155.81,0.02,47192.69
C035927,Client 35927,37430.81,0.02,36682.19
C035928,Client 35928,30196.79,0.02,29592.85
C035929,Client 35929,30869.34,0.02,30251.95
C035930,Client 35930,28811.32,0.02,28235.09
C035931,Client 35931,11774.24,0.02,11538.76
C035932,Client 35932,10256.49,0.02,10051.36
C035933,Client 35933,37542.85,0.02,36791.99
C035934,Client 35934,36043.39,0.02,35322.52
C035935,Client 35935,23887.56,0.02,23409.81
C035936,Client 35936,1359.33,0.02,1332.14
C035937,Client 35937,30482.94,0.02,29873.28
C035938,Client 35938,20755.73,0.02,20340.62
C035939,Client 35939,7870.05,0.02,7712.65
C035940,Client 35940,40550.06,0.02,39739.06
C035941,Client 35941,42817.87,0.02,41961.51
C035942,Client 35942,24918.37,0.02,24420.00
C035943,Client 35943,18330.69,0.02,17964.08
C035944,Client 35944,7130.08,0.02,6987.48
C035945,Client 35945,13089.09,0.02,12827.31
C035946,Client 35946,23971.49,0.02,23492.06
C035947,Client 35947,12965.20,0.02,12705.90
C035948,Client 35948,6878.17,0.02,6740.61
C035949,Client 35949,49552.00,0.02,48560.96
C035950,Client 35950,2413.13,0.02,2364.87
C035951,Client 35951,33146.92,0.02,32483.98
C035952,Client 35952,21323.57,0.02,20897.10
C035953,Client 35953,19547.34,0.02,19156.39
C035954,Client 35954,21489.61,0.02,21059.82
C035955,Client 35955,21952.40,0.02,21513.35
C035956,Client 35956,19816.98,0.02,19420.64
C035957,Client 35957,45924.67,0.02,45006.18
C035958,Client 35958,23459.01,0.02,22989.83
C035959,Client 35959,38513.78,0.02,37743.50
C035960,Client 35960,878.68,0.02,861.11
C035961,Client 35961,35119.52,0.02,34417.13
C035962,Client 35962,14679.10,0.02,14385.52
C035963,Client 35963,3146.78,0.02,3083.84
C035964,Client 35964,6699.08,0.02,6565.10
C035965,Client 35965,36957.76,0.02,36218.60
C035966,Client 35966,39977.23,0.02,39177.69
C035967,Client 35967,32548.10,0.02,31897.14
C035968,Client 35968,17272.31,0.02,16926.86
C035969,Client 35969,26936.35,0.02,26397.62
C035970,Client 35970,18466.77,0.02,18097.43
C035971,Client 35971,6295.63,0.02,6169.72
C035972,Client 35972,11589.21,0.02,11357.43
C035973,Client 35973,27819.56,0.02,27263.17
C035974,Client 35974,6233.14,0.02,6108.48
C035975,Client 35975,35544.36,0.02,34833.47
C035976,Client 35976,28190.57,0.02,27626.76
C035977,Client 35977,22449.85,0.02,22000.85
C035978,Client 35978,27606.23,0.02,27054.11
C035979,Client 35979,15399.52,0.02,15091.53
C035980,Client 35980,31739.22,0.02,31104.44
C035981,Client 35981,1471.33,0.02,1441.90
C035982,Client 35982,27917.75,0.02,27359.40
C035983,Client 35983,24211.88,0.02,23727.64
C035984,Client 35984,26055.76,0.02,25534.64
C035985,Client 35985,5762.31,0.02,5647.06
C035986,Client 35986,11501.95,0.02,11271.91
C035987,Client 35987,34665.48,0.02,33972.17
C035988,Client 35988,3487.39,0.02,3417.64
C035989,Client 35989,47181.63,0.02,46238.00
C035990,Client 35990,39547.28,0.02,38756.33
C035991,Client 35991,11709.76,0.02,11475.56
C035992,Client 35992,19465.35,0.02,19076.04
C035993,Client 35993,4299.53,0.02,4213.54
C035994,Client 35994,29980.67,0.02,29381.06
C035995,Client 35995,36938.84,0.02,36200.06
C035996,Client 35996,32415.99,0.02,31767.67
C035997,Client 35997,33933.20,0.02,33254.54
C035998,Client 35998,12701.66,0.02,12447.63
C035999,Client 35999,45214.51,0.02,44310.22
C036000,Client 36000,30127.14,0.02,29524.60
C036001,Client 36001,9539.08,0.02,9348.30
C036002,Client 36002,19958.41,0.02,19559.24
C036003,Client 36003,6103.22,0.02,5981.16
C036004,Client 36004,40157.51,0.02,39354.36
C036005,Client 36005,21303.63,0.02,20877.56
C036006,Client 36006,24303.45,0.02,23817.38
C036007,Client 36007,13026.07,0.02,12765.55
C036008,Client 36008,46103.05,0.02,45180.99
C036009,Client 36009,23390.28,0.02,22922.47
C036010,Client 36010,3565.35,0.02,3494.04
C036011,Client 36011,31989.96,0.02,31350.16
C036012,Client 36012,13424.97,0.02,13156.47
C036013,Client 36013,45896.97,0.02,44979.03
C036014,Client 36014,5209.02,0.02,5104.84
C036015,Client 36015,39691.75,0.02,38897.92
C036016,Client 36016,2340.71,0.02,2293.90
C036017,Client 36017,40745.52,0.02,39930.61
C036018,Client 36018,6760.17,0.02,6624.97
C036019,Client 36019,36115.22,0.02,35392.92
C036020,Client 36020,12523.86,0.02,12273.38
C036021,Client 36021,36589.34,0.02,35857.55
C036022,Client 36022,28544.37,0.02,27973.48
C036023,Client 36023,12164.95,0.02,11921.65
C036024,Client 36024,38836.97,0.02,38060.23
C036025,Client 36025,25355.97,0.02,24848.85
C036026,Client 36026,19892.55,0.02,19494.70
C036027,Client 36027,42296.29,0.02,41450.36
C036028,Client 36028,3276.79,0.02,3211.25
C036029,Client 36029,32704.18,0.02,32050.10
C036030,Client 36030,15696.38,0.02,15382.45
C036031,Client 36031,2906.69,0.02,2848.56
C036032,Client 36032,40473.19,0.02,39663.73
C036033,Client 36033,13436.38,0.02,13167.65
C036034,Client 36034,9727.22,0.02,9532.68
C036035,Client 36035,29466.62,0.02,28877.29
C036036,Client 36036,7114.06,0.02,6971.78
C036037,Client 36037,41469.75,0.02,40640.35
C036038,Client 36038,33538.73,0.02,32867.96
C036039,Client 36039,33866.31,0.02,33188.98
C036040,Client 36040,17002.52,0.02,16662.47
C036041,Client 36041,30300.21,0.02,29694.21
C036042,Client 36042,29220.46,0.02,28636.05
C036043,Client 36043,9395.44,0.02,9207.53
C036044,Client 36044,46460.26,0.02,45531.05
C036045,Client 36045,10574.79,0.02,10363.29
C036046,Client 36046,36673.05,0.02,35939.59
C036047,Client 36047,23352.47,0.02,22885.42
C036048,Client 36048,17780.58,0.02,17424.97
C036049,Client 36049,9090.15,0.02,8908.35
C036050,Client 36050,36155.65,0.02,35432.54
C036051,Client 36051,46780.41,0.02,45844.80
C036052,Client 36052,43205.96,0.02,42341.84
C036053,Client 36053,17440.40,0.02,17091.59
C036054,Client 36054,17900.06,0.02,17542.06
C036055,Client 36055,44464.02,0.02,43574.74
C036056,Client 36056,17390.64,0.02,17042.83
C036057,Client 36057,36702.93,0.02,35968.87
C036058,Client 36058,46435.41,0.02,45506.70
C036059,Client 36059,6190.44,0.02,6066.63
C036060,Client 36060,7139.52,0.02,6996.73
C036061,Client 36061,32189.37,0.02,31545.58
C036062,Client 36062,39033.91,0.02,38253.23
C036063,Client 36063,14082.92,0.02,13801.26
C036064,Client 36064,40791.73,0.02,39975.90
C036065,Client 36065,21108.42,0.02,20686.25
C036066,Client 36066,17839.74,0.02,17482.95
C036067,Client 36067,17752.23,0.02,17397.19
C036068,Client 36068,47121.58,0.02,46179.15
C036069,Client 36069,26565.21,0.02,26033.91
C036070,Client 36070,11486.15,0.02,11256.43
C036071,Client 36071,19048.13,0.02,18667.17
C036072,Client 36072,47378.06,0.02,46430.50
C036073,Client 36073,34671.24,0.02,33977.82
C036074,Client 36074,2609.05,0.02,2556.87
C036075,Client 36075,5689.07,0.02,5575.29
C036076,Client 36076,38330.47,0.02,37563.86
C036077,Client 36077,3631.81,0.02,3559.17
C036078,Client 36078,5642.90,0.02,5530.04
C036079,Client 36079,20106.91,0.02,19704.77
C036080,Client 36080,45209.14,0.02,44304.96
C036081,Client 36081,115.75,0.02,113.44
C036082,Client 36082,38595.25,0.02,37823.35
C036083,Client 36083,5883.08,0.02,5765.42
C036084,Client 36084,16454.32,0.02,16125.23
C036085,Client 36085,17710.41,0.02,17356.20
C036086,Client 36086,8572.19,0.02,8400.75
C036087,Client 36087,2541.92,0.02,2491.08
C036088,Client 36088,31384.64,0.02,30756.95
C036089,Client 36089,15051.31,0.02,14750.28
C036090,Client 36090,6768.64,0.02,6633.27
C036091,Client 36091,33484.44,0.02,32814.75
C036092,Client 36092,1194.06,0.02,1170.18
C036093,Client 36093,24730.00,0.02,24235.40
C036094,Client 36094,35986.77,0.02,35267.03
C036095,Client 36095,37957.94,0.02,37198.78
C036096,Client 36096,42931.27,0.02,42072.64
C036097,Client 36097,28256.95,0.02,27691.81
C036098,Client 36098,1687.91,0.02,1654.15
C036099,Client 36099,2278.77,0.02,2233.19
C036100,Client 36100,42405.59,0.02,41557.48
C036101,Client 36101,15176.92,0.02,14873.38
C036102,Client 36102,22819.89,0.02,22363.49
C036103,Client 36103,18280.94,0.02,17915.32
C036104,Client 36104,14893.06,0.02,14595.20
C036105,Client 36105,42257.60,0.02,41412.45
C036106,Client 36106,2742.08,0.02,2687.24
C036107,Client 36107,19701.96,0.02,19307.92
C036108,Client 36108,20258.29,0.02,19853.12
C036109,Client 36109,13883.93,0.02,13606.25
C036110,Client 36110,38842.92,0.02,38066.06
C036111,Client 36111,7593.08,0.02,7441.22
C036112,Client 36112,46720.35,0.02,45785.94
C036113,Client 36113,20989.99,0.02,20570.19
C036114,Client 36114,49702.55,0.02,48708.50
C036115,Client 36115,48154.30,0.02,47191.21
C036116,Client 36116,6775.62,0.02,6640.11
C036117,Client 36117,45392.49,0.02,44484.64
C036118,Client 36118,8117.39,0.02,7955.04
C036119,Client 36119,8261.79,0.02,8096.55
