client_id,client_name,distributed_amount,status
C025558,Client 25558,26142.47,COMPLETED
C034439,Client 34439,3993.77,COMPLETED
C029996,Client 29996,23608.10,COMPLETED
C021315,Client 21315,47908.87,COMPLETED
C031847,Client 31847,3659.16,COMPLETED
C026037,Client 26037,8419.60,COMPLETED
C042882,Client 42882,4500.83,COMPLETED
C007154,Client 7154,27232.19,COMPLETED
C027442,Client 27442,12458.32,COMPLETED
C033156,Client 33156,27529.83,COMPLETED
C049240,Client 49240,46649.85,COMPLETED
C014889,Client 14889,2043.22,COMPLETED
C001344,Client 1344,41360.68,COMPLETED
C047714,Client 47714,28580.02,COMPLETED
C046578,Client 46578,12029.10,COMPLETED
C019281,Client 19281,8133.09,COMPLETED
C015958,Client 15958,19114.11,COMPLETED
C011124,Client 11124,6770.09,COMPLETED
C036706,Client 36706,18077.57,COMPLETED
C041263,Client 41263,21389.37,COMPLETED
C007260,Client 7260,31584.93,COMPLETED
C025950,Client 25950,21717.56,COMPLETED
C014833,Client 14833,10330.64,COMPLETED
C001213,Client 1213,31566.46,COMPLETED
C021928,Client 21928,7001.96,COMPLETED
C020387,Client 20387,22452.40,COMPLETED
C034399,Client 34399,41264.42,COMPLETED
C005721,Client 5721,24602.49,COMPLETED
C009529,Client 9529,26166.19,COMPLETED
C006081,Client 6081,41162.90,COMPLETED
C032366,Client 32366,31945.63,COMPLETED
C048745,Client 48745,28002.85,COMPLETED
C045291,Client 45291,27503.32,COMPLETED
C009460,Client 9460,5097.50,COMPLETED
C041560,Client 41560,43402.66,COMPLETED
C019729,Client 19729,21281.49,COMPLETED
C046427,Client 46427,11712.28,COMPLETED
C013144,Client 13144,5455.05,COMPLETED
C009943,Client 9943,46568.04,COMPLETED
C007114,Client 7114,5072.25,COMPLETED
C015660,Client 15660,46991.92,COMPLETED
C026787,Client 26787,40061.14,COMPLETED
C017853,Client 17853,16122.90,COMPLETED
C003344,Client 3344,44980.26,COMPLETED
C040396,Client 40396,1972.21,COMPLETED
C037529,Client 37529,36575.81,COMPLETED
C016791,Client 16791,3626.67,COMPLETED
C041298,Client 41298,26369.75,COMPLETED
C025442,Client 25442,11404.96,COMPLETED
C008263,Client 8263,8692.88,COMPLETED
C021570,Client 21570,24578.34,COMPLETED
C040883,Client 40883,33658.45,COMPLETED
C015478,Client 15478,46770.58,COMPLETED
C037788,Client 37788,20123.74,COMPLETED
C040530,Client 40530,23845.77,COMPLETED
C002470,Client 2470,13681.97,COMPLETED
C046156,Client 46156,9888.23,COMPLETED
C012736,Client 12736,11052.10,COMPLETED
C047666,Client 47666,46357.38,COMPLETED
C027509,Client 27509,38897.87,COMPLETED
C007135,Client 7135,2685.67,COMPLETED
C034994,Client 34994,13200.42,COMPLETED
C049567,Client 49567,6059.93,COMPLETED
C002740,Client 2740,44524.22,COMPLETED
C017462,Client 17462,5406.90,COMPLETED
C021105,Client 21105,6002.20,COMPLETED
C024985,Client 24985,26969.36,COMPLETED
C022914,Client 22914,29806.92,COMPLETED
C023951,Client 23951,33524.43,COMPLETED
C036632,Client 36632,42249.51,COMPLETED
C017497,Client 17497,4053.92,COMPLETED
C041672,Client 41672,18604.80,COMPLETED
C026754,Client 26754,14238.77,COMPLETED
C005183,Client 5183,25331.68,COMPLETED
C038633,Client 38633,33814.00,COMPLETED
C032871,Client 32871,10592.28,COMPLETED
C000804,Client 804,3744.80,COMPLETED
C013518,Client 13518,24930.66,COMPLETED
C007477,Client 7477,47448.92,COMPLETED
C038592,Client 38592,32280.79,COMPLETED
C014248,Client 14248,2531.20,COMPLETED
C015250,Client 15250,20778.24,COMPLETED
C026684,Client 26684,3497.74,COMPLETED
C033446,Client 33446,32149.28,COMPLETED
C019760,Client 19760,40391.66,COMPLETED
C044596,Client 44596,48289.86,COMPLETED
C048146,Client 48146,1614.78,COMPLETED
C048094,Client 48094,20374.63,COMPLETED
C023305,Client 23305,41944.06,COMPLETED
C018101,Client 18101,1872.44,COMPLETED
C039504,Client 39504,18219.25,COMPLETED
C043508,Client 43508,5263.18,COMPLETED
C049709,Client 49709,1271.25,COMPLETED
C026725,Client 26725,21023.23,COMPLETED
C019758,Client 19758,22845.26,COMPLETED
C028020,Client 28020,21791.36,COMPLETED
C026719,Client 26719,35035.79,COMPLETED
C033229,Client 33229,19436.41,COMPLETED
C009571,Client 9571,41289.03,COMPLETED
C033280,Client 33280,7282.62,COMPLETED
C013850,Client 13850,6520.43,COMPLETED
C010809,Client 10809,48184.42,COMPLETED
C028149,Client 28149,5693.59,COMPLETED
C003934,Client 3934,20186.00,COMPLETED
C042443,Client 42443,220.54,COMPLETED
C034436,Client 34436,7366.59,COMPLETED
C043889,Client 43889,32187.64,COMPLETED
C047218,Client 47218,26612.05,COMPLETED
C008013,Client 8013,28719.80,COMPLETED
C026443,Client 26443,47161.48,COMPLETED
C033205,Client 33205,17792.15,COMPLETED
C011724,Client 11724,21245.80,COMPLETED
C038717,Client 38717,35515.79,COMPLETED
C026951,Client 26951,6811.76,COMPLETED
C004625,Client 4625,29533.15,COMPLETED
C048646,Client 48646,39499.00,COMPLETED
C035641,Client 35641,38618.01,COMPLETED
C027900,Client 27900,30860.29,COMPLETED
C038786,Client 38786,15215.44,COMPLETED
C048374,Client 48374,7791.97,COMPLETED
C043477,Client 43477,37231.52,COMPLETED
C040677,Client 40677,40055.53,COMPLETED
C028088,Client 28088,21833.17,COMPLETED
C024811,Client 24811,21403.42,COMPLETED
C029364,Client 29364,37578.50,COMPLETED
C008236,Client 8236,30407.73,COMPLETED
C019088,Client 19088,22947.89,COMPLETED
C021340,Client 21340,1504.73,COMPLETED
C024236,Client 24236,29928.95,COMPLETED
C019523,Client 19523,12791.85,COMPLETED
C044185,Client 44185,1420.24,COMPLETED
C002080,Client 2080,6564.98,COMPLETED
C015505,Client 15505,30221.91,COMPLETED
C039457,Client 39457,22868.72,COMPLETED
C010906,Client 10906,11410.75,COMPLETED
C042744,Client 42744,8133.22,COMPLETED
C030187,Client 30187,23025.79,COMPLETED
C022888,Client 22888,29169.11,COMPLETED
C022965,Client 22965,37332.09,COMPLETED
C041108,Client 41108,36908.32,COMPLETED
C015108,Client 15108,47240.32,COMPLETED
C019716,Client 19716,16559.28,COMPLETED
C038551,Client 38551,13110.65,COMPLETED
C012169,Client 12169,25942.39,COMPLETED
C005022,Client 5022,23322.87,COMPLETED
C034141,Client 34141,44776.53,COMPLETED
C013668,Client 13668,31253.67,COMPLETED
C047466,Client 47466,37270.70,COMPLETED
C026192,Client 26192,11187.51,COMPLETED
C046824,Client 46824,3536.01,COMPLETED
C043665,Client 43665,46980.83,COMPLETED
C003716,Client 3716,29914.15,COMPLETED
C005197,Client 5197,41214.44,COMPLETED
C048260,Client 48260,48579.28,COMPLETED
C010648,Client 10648,16884.89,COMPLETED
C005653,Client 5653,5535.42,COMPLETED
C022184,Client 22184,22615.91,COMPLETED
C040697,Client 40697,26987.19,COMPLETED
C000933,Client 933,39905.16,COMPLETED
C025002,Client 25002,32466.32,COMPLETED
C039664,Client 39664,35235.91,COMPLETED
C040729,Client 40729,39034.21,COMPLETED
C018313,Client 18313,33373.76,COMPLETED
C009541,Client 9541,44355.96,COMPLETED
C022964,Client 22964,42550.58,COMPLETED
C049607,Client 49607,24403.56,COMPLETED
C022996,Client 22996,14103.13,COMPLETED
C011446,Client 11446,31054.34,COMPLETED
C011742,Client 11742,24259.15,COMPLETED
C001392,Client 1392,35226.29,COMPLETED
C034362,Client 34362,48330.76,COMPLETED
C021393,Client 21393,5761.57,COMPLETED
C042062,Client 42062,31754.05,COMPLETED
C042125,Client 42125,26409.34,COMPLETED
C016001,Client 16001,45637.74,COMPLETED
C001542,Client 1542,1449.94,COMPLETED
C015014,Client 15014,4686.64,COMPLETED
C045535,Client 45535,22129.00,COMPLETED
C026415,Client 26415,30234.22,COMPLETED
C038876,Client 38876,29278.73,COMPLETED
C038862,Client 38862,44356.87,COMPLETED
C022728,Client 22728,17225.29,COMPLETED
C042451,Client 42451,13601.66,COMPLETED
C045107,Client 45107,16793.17,COMPLETED
C035229,Client 35229,24153.63,COMPLETED
C038487,Client 38487,15571.24,COMPLETED
C044365,Client 44365,44750.06,COMPLETED
C022424,Client 22424,44902.29,COMPLETED
C032254,Client 32254,32027.61,COMPLETED
C046522,Client 46522,46964.88,COMPLETED
C011141,Client 11141,23220.63,COMPLETED
C049796,Client 49796,25002.80,COMPLETED
C006288,Client 6288,159.59,COMPLETED
C017297,Client 17297,44993.21,COMPLETED
C018819,Client 18819,25748.27,COMPLETED
C038161,Client 38161,13193.51,COMPLETED
C008138,Client 8138,46973.51,COMPLETED
C047629,Client 47629,13688.30,COMPLETED
C023586,Client 23586,13063.31,COMPLETED
C038128,Client 38128,40876.69,COMPLETED
C011856,Client 11856,48519.23,COMPLETED
C004776,Client 4776,22826.13,COMPLETED
C042605,Client 42605,47594.43,COMPLETED
C009815,Client 9815,849.13,COMPLETED
C012096,Client 12096,42164.97,COMPLETED
C032967,Client 32967,27144.69,COMPLETED
C026317,Client 26317,43704.10,COMPLETED
C014582,Client 14582,26196.60,COMPLETED
C020758,Client 20758,24140.07,COMPLETED
C034478,Client 34478,38355.48,COMPLETED
C029523,Client 29523,9618.03,COMPLETED
C021939,Client 21939,5521.68,COMPLETED
C015796,Client 15796,4443.38,COMPLETED
C047849,Client 47849,36978.38,COMPLETED
C035660,Client 35660,46171.62,COMPLETED
C028605,Client 28605,8381.01,COMPLETED
C014689,Client 14689,5058.58,COMPLETED
C024516,Client 24516,21647.11,COMPLETED
C015792,Client 15792,36821.11,COMPLETED
C030617,Client 30617,43239.80,COMPLETED
C003963,Client 3963,43529.98,COMPLETED
C041090,Client 41090,24294.95,COMPLETED
C001811,Client 1811,35227.96,COMPLETED
C022159,Client 22159,31384.19,COMPLETED
C001743,Client 1743,21951.47,COMPLETED
C015232,Client 15232,11549.79,COMPLETED
C010929,Client 10929,12268.47,COMPLETED
C038085,Client 38085,17345.90,COMPLETED
C034954,Client 34954,28079.63,COMPLETED
C043151,Client 43151,46697.34,COMPLETED
C010464,Client 10464,8466.22,COMPLETED
C023098,Client 23098,36156.29,COMPLETED
C017924,Client 17924,47729.69,COMPLETED
C017669,Client 17669,1506.55,COMPLETED
C015868,Client 15868,30968.07,COMPLETED
C020475,Client 20475,1042.70,COMPLETED
C009854,Client 9854,21532.29,COMPLETED
C043476,Client 43476,18111.58,COMPLETED
C022813,Client 22813,31401.66,COMPLETED
C003499,Client 3499,22793.84,COMPLETED
C011059,Client 11059,26764.95,COMPLETED
C014682,Client 14682,28257.38,COMPLETED
C016346,Client 16346,43247.62,COMPLETED
C010326,Client 10326,18143.07,COMPLETED
C025643,Client 25643,17709.85,COMPLETED
C016073,Client 16073,14878.79,COMPLETED
C044641,Client 44641,15318.37,COMPLETED
C042309,Client 42309,1237.95,COMPLETED
C009330,Client 9330,11505.25,COMPLETED
C005840,Client 5840,17521.35,COMPLETED
C003417,Client 3417,35802.08,COMPLETED
C001037,Client 1037,48396.17,COMPLETED
C036201,Client 36201,24195.05,COMPLETED
C007521,Client 7521,47848.41,COMPLETED
C021591,Client 21591,4934.47,COMPLETED
C046760,Client 46760,20078.43,COMPLETED
C041309,Client 41309,45401.04,COMPLETED
C024441,Client 24441,10474.99,COMPLETED
C045818,Client 45818,19481.50,COMPLETED
C005254,Client 5254,23120.87,COMPLETED
C028900,Client 28900,3167.28,COMPLETED
C025714,Client 25714,3638.19,COMPLETED
C018623,Client 18623,13093.66,COMPLETED
C047863,Client 47863,16641.89,COMPLETED
ORPHAN0002,Ghost 2,100.00,COMPLETED
C023300,Client 23300,34547.86,COMPLETED
C031923,Client 31923,31989.28,COMPLETED
C047263,Client 47263,32400.18,COMPLETED
C041243,Client 41243,34517.83,COMPLETED
C000049,Client 49,6287.31,COMPLETED
C030986,Client 30986,25985.48,COMPLETED
C036636,Client 36636,8155.29,COMPLETED
C048205,Client 48205,29994.54,COMPLETED
C039343,Client 39343,28236.03,COMPLETED
C049106,Client 49106,9333.53,COMPLETED
C005846,Client 5846,10317.48,COMPLETED
C048098,Client 48098,30815.71,COMPLETED
C020003,Client 20003,28393.59,COMPLETED
C011767,Client 11767,4462.01,COMPLETED
C002895,Client 2895,11350.96,COMPLETED
C048862,Client 48862,33609.68,COMPLETED
C016544,Client 16544,2665.21,COMPLETED
C029668,Client 29668,486.09,COMPLETED
C024077,Client 24077,19687.77,COMPLETED
C043985,Client 43985,47073.89,COMPLETED
C013949,Client 13949,23059.41,COMPLETED
C049982,Client 49982,28615.60,COMPLETED
C036681,Client 36681,38966.34,COMPLETED
C030647,Client 30647,46361.53,COMPLETED
C031817,Client 31817,27418.00,COMPLETED
C001243,Client 1243,34148.02,COMPLETED
C016637,Client 16637,7343.30,COMPLETED
C029704,Client 29704,45872.15,COMPLETED
C037948,Client 37948,2496.63,COMPLETED
C005012,Client 5012,39441.15,COMPLETED
C028938,Client 28938,20713.37,COMPLETED
C033326,Client 33326,26452.84,COMPLETED
C006158,Client 6158,5603.38,COMPLETED
C016013,Client 16013,35943.37,COMPLETED
C009807,Client 9807,39103.34,COMPLETED
C047794,Client 47794,13454.21,COMPLETED
C012709,Client 12709,31046.28,COMPLETED
C013615,Client 13615,18870.15,COMPLETED
C007888,Client 7888,24008.86,COMPLETED
C044096,Client 44096,21401.36,COMPLETED
C048105,Client 48105,24417.27,COMPLETED
C000617,Client 617,14652.83,COMPLETED
C004145,Client 4145,17611.13,COMPLETED
C031653,Client 31653,38736.75,COMPLETED
C033322,Client 33322,2812.92,COMPLETED
C020881,Client 20881,6941.41,COMPLETED
C046716,Client 46716,28697.09,COMPLETED
C015477,Client 15477,8947.77,COMPLETED
C027201,Client 27201,4219.64,COMPLETED
C035109,Client 35109,793.47,COMPLETED
C031293,Client 31293,41970.66,COMPLETED
C026729,Client 26729,18510.94,COMPLETED
C014484,Client 14484,19999.06,COMPLETED
C042899,Client 42899,43272.84,COMPLETED
C044655,Client 44655,21853.87,COMPLETED
C038122,Client 38122,46994.32,COMPLETED
C038472,Client 38472,25367.68,COMPLETED
C028181,Client 28181,33415.11,COMPLETED
C014001,Client 14001,17640.43,COMPLETED
C019657,Client 19657,7630.82,COMPLETED
C004756,Client 4756,11431.49,COMPLETED
C044940,Client 44940,23566.23,COMPLETED
C049667,Client 49667,29174.64,COMPLETED
C009219,Client 9219,28284.55,COMPLETED
C000053,Client 53,4513.38,COMPLETED
C030004,Client 30004,20945.79,COMPLETED
C049300,Client 49300,12972.82,COMPLETED
C042468,Client 42468,1601.52,COMPLETED
C022647,Client 22647,26761.60,COMPLETED
C002900,Client 2900,14298.57,COMPLETED
C039619,Client 39619,45949.24,COMPLETED
C020869,Client 20869,35506.25,COMPLETED
C007604,Client 7604,20727.44,COMPLETED
C013920,Client 13920,33046.44,COMPLETED
C035695,Client 35695,6649.68,COMPLETED
C039662,Client 39662,26850.28,COMPLETED
C046873,Client 46873,7358.69,COMPLETED
C007707,Client 7707,3431.13,COMPLETED
C017871,Client 17871,5804.33,COMPLETED
C000186,Client 186,27481.20,COMPLETED
C023452,Client 23452,22689.71,COMPLETED
C017047,Client 17047,14848.73,COMPLETED
C017868,Client 17868,17620.29,COMPLETED
C029466,Client 29466,16832.69,COMPLETED
C008829,Client 8829,25623.86,COMPLETED
C049890,Client 49890,5450.75,COMPLETED
C024872,Client 24872,6451.35,COMPLETED
C019933,Client 19933,16413.65,COMPLETED
C004769,Client 4769,42074.57,COMPLETED
C046115,Client 46115,11516.29,COMPLETED
C013736,Client 13736,41572.39,COMPLETED
C007211,Client 7211,35374.91,COMPLETED
C046163,Client 46163,46783.85,COMPLETED
C021620,Client 21620,21738.76,COMPLETED
C004860,Client 4860,26629.13,COMPLETED
C010099,Client 10099,25651.14,COMPLETED
C018552,Client 18552,42856.39,COMPLETED
C047217,Client 47217,42978.82,COMPLETED
C034427,Client 34427,27521.33,COMPLETED
C037909,Client 37909,31794.88,COMPLETED
C038209,Client 38209,38363.02,COMPLETED
C027626,Client 27626,4179.41,COMPLETED
C029489,Client 29489,9652.62,COMPLETED
C008122,Client 8122,9990.95,COMPLETED
C039492,Client 39492,20953.67,COMPLETED
C037438,Client 37438,36575.92,COMPLETED
C011139,Client 11139,34003.57,COMPLETED
C006431,Client 6431,26501.33,COMPLETED
C015436,Client 15436,36516.39,COMPLETED
C025982,Client 25982,11437.69,COMPLETED
C044104,Client 44104,20231.51,COMPLETED
C049490,Client 49490,47528.93,COMPLETED
C044018,Client 44018,36327.29,COMPLETED
C033765,Client 33765,18373.19,COMPLETED
C001852,Client 1852,34870.11,COMPLETED
C029129,Client 29129,30723.16,COMPLETED
C009223,Client 9223,7142.09,COMPLETED
C036794,Client 36794,655.37,COMPLETED
C048412,Client 48412,20620.30,COMPLETED
C036296,Client 36296,29516.75,COMPLETED
C006218,Client 6218,18741.40,COMPLETED
C039258,Client 39258,43222.85,COMPLETED
C009254,Client 9254,22305.89,COMPLETED
C043080,Client 43080,27114.88,COMPLETED
C013482,Client 13482,42952.39,COMPLETED
C032140,Client 32140,45891.55,COMPLETED
C023177,Client 23177,44734.79,COMPLETED
C019606,Client 19606,38755.81,COMPLETED
C031614,Client 31614,27926.38,COMPLETED
C000999,Client 999,39312.86,COMPLETED
C012279,Client 12279,10257.27,COMPLETED
C002383,Client 2383,13164.66,COMPLETED
C042357,Client 42357,26890.90,COMPLETED
C003643,Client 3643,45269.34,COMPLETED
C022315,Client 22315,14944.25,COMPLETED
C026424,Client 26424,48100.92,COMPLETED
C017356,Client 17356,11138.37,COMPLETED
C037625,Client 37625,46000.16,COMPLETED
C019009,Client 19009,28084.23,COMPLETED
C024989,Client 24989,16113.61,COMPLETED
C017002,Client 17002,5439.61,COMPLETED
C046260,Client 46260,2422.70,COMPLETED
C019459,Client 19459,17708.99,COMPLETED
C009771,Client 9771,1303.71,COMPLETED
C030319,Client 30319,10765.95,COMPLETED
C015686,Client 15686,4098.60,COMPLETED
C021473,Client 21473,2744.86,COMPLETED
C044582,Client 44582,40981.29,COMPLETED
C037635,Client 37635,42901.85,COMPLETED
C049673,Client 49673,965.99,COMPLETED
C033773,Client 33773,27710.94,COMPLETED
C006531,Client 6531,29130.59,COMPLETED
C012045,Client 12045,12794.79,COMPLETED
C041687,Client 41687,11206.34,COMPLETED
C046905,Client 46905,32165.93,COMPLETED
C045274,Client 45274,35474.79,COMPLETED
C000626,Client 626,3266.33,COMPLETED
C006466,Client 6466,43664.93,COMPLETED
C043399,Client 43399,25243.66,COMPLETED
C014840,Client 14840,40808.10,COMPLETED
C023874,Client 23874,39096.20,COMPLETED
C002988,Client 2988,37345.75,COMPLETED
C026339,Client 26339,36019.32,COMPLETED
C025615,Client 25615,32624.03,COMPLETED
C005124,Client 5124,37398.78,COMPLETED
C017580,Client 17580,28194.86,COMPLETED
C015947,Client 15947,14918.67,COMPLETED
C007800,Client 7800,34503.43,COMPLETED
C033781,Client 33781,12593.55,COMPLETED
C008558,Client 8558,20597.48,COMPLETED
C042851,Client 42851,29270.05,COMPLETED
C005929,Client 5929,6829.14,COMPLETED
C011398,Client 11398,30188.27,COMPLETED
C028553,Client 28553,12538.22,COMPLETED
C007031,Client 7031,42550.79,COMPLETED
C032718,Client 32718,544.66,COMPLETED
C005125,Client 5125,29046.76,COMPLETED
C024443,Client 24443,9048.01,COMPLETED
C037750,Client 37750,384.79,COMPLETED
C008934,Client 8934,42186.30,COMPLETED
C034898,Client 34898,35963.10,COMPLETED
C025675,Client 25675,9422.77,COMPLETED
C022645,Client 22645,17403.77,COMPLETED
C039118,Client 39118,36964.77,COMPLETED
C044588,Client 44588,28431.33,COMPLETED
C035563,Client 35563,42321.11,COMPLETED
C022502,Client 22502,36044.41,COMPLETED
C047662,Client 47662,32757.14,COMPLETED
C043384,Client 43384,47305.33,COMPLETED
C023718,Client 23718,20583.86,COMPLETED
C046555,Client 46555,4379.06,COMPLETED
C029810,Client 29810,10133.39,COMPLETED
C018702,Client 18702,46287.64,COMPLETED
C014605,Client 14605,2532.10,COMPLETED
C016278,Client 16278,45820.43,COMPLETED
C007341,Client 7341,30815.21,COMPLETED
C049677,Client 49677,26045.68,COMPLETED
C000283,Client 283,3833.28,COMPLETED
C046782,Client 46782,10278.36,COMPLETED
C048659,Client 48659,18424.01,COMPLETED
C006059,Client 6059,30533.26,COMPLETED
C047487,Client 47487,25611.12,COMPLETED
C047943,Client 47943,11938.92,COMPLETED
C049298,Client 49298,8852.29,COMPLETED
C034516,Client 34516,48301.91,COMPLETED
C044591,Client 44591,36775.19,COMPLETED
C006906,Client 6906,23942.09,COMPLETED
C001413,Client 1413,28235.39,COMPLETED
C019274,Client 19274,33110.12,COMPLETED
C014863,Client 14863,19212.28,COMPLETED
C033558,Client 33558,5421.40,COMPLETED
C001861,Client 1861,18003.72,COMPLETED
C045004,Client 45004,13446.52,COMPLETED
C034324,Client 34324,41237.95,COMPLETED
C032811,Client 32811,21967.37,COMPLETED
C007089,Client 7089,27107.96,COMPLETED
C035865,Client 35865,9094.14,COMPLETED
C006768,Client 6768,32775.68,COMPLETED
C007830,Client 7830,255.86,COMPLETED
C045682,Client 45682,17667.35,COMPLETED
C037706,Client 37706,47316.09,COMPLETED
C030961,Client 30961,17185.99,COMPLETED
C043532,Client 43532,2679.35,COMPLETED
C034945,Client 34945,10693.95,COMPLETED
C029391,Client 29391,3759.49,COMPLETED
C030499,Client 30499,45074.48,COMPLETED
C002336,Client 2336,14831.16,COMPLETED
C010274,Client 10274,3092.95,COMPLETED
C010395,Client 10395,26604.28,COMPLETED
C022190,Client 22190,23421.89,COMPLETED
C007583,Client 7583,15540.16,COMPLETED
C016777,Client 16777,28373.23,COMPLETED
C009679,Client 9679,6730.38,COMPLETED
C030328,Client 30328,16102.48,COMPLETED
C006504,Client 6504,2667.08,COMPLETED
C028650,Client 28650,32090.74,COMPLETED
C025898,Client 25898,19955.51,COMPLETED
C031867,Client 31867,15153.23,COMPLETED
